ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0048934,peripheral nervous system neuron differentiation,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,4915,NTRK2
GO:0048935,peripheral nervous system neuron development,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,4915,NTRK2
GO:0051592,response to calcium ion,2/24,146/18493,0.015248547405108287,0.06917637513318715,0.039749116255566694,2,bp,NAC,2353/3725,FOS/JUN
GO:0060670,branching involved in labyrinthine layer morphogenesis,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,9021,SOCS3
GO:0060707,trophoblast giant cell differentiation,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,9021,SOCS3
GO:0070586,cell-cell adhesion involved in gastrulation,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,9314,KLF4
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,3725,JUN
GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,4915,NTRK2
GO:1901722,regulation of cell proliferation involved in kidney development,1/24,12/18493,0.015467346791537606,0.06917637513318715,0.039749116255566694,1,bp,NAC,80310,PDGFD
GO:0000187,activation of MAPK activity,2/24,150/18493,0.016047926893453912,0.06939112204376595,0.03987251098241796,2,bp,NAC,3479/2247,IGF1/FGF2
GO:0002693,positive regulation of cellular extravasation,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,80310,PDGFD
GO:0014074,response to purine-containing compound,2/24,151/18493,0.016250552051217136,0.06939112204376595,0.03987251098241796,2,bp,NAC,2353/3725,FOS/JUN
GO:0014745,negative regulation of muscle adaptation,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,9314,KLF4
GO:0014842,regulation of skeletal muscle satellite cell proliferation,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,2247,FGF2
GO:0016202,regulation of striated muscle tissue development,2/24,149/18493,0.015846410878295025,0.06939112204376595,0.03987251098241796,2,bp,NAC,3479/2247,IGF1/FGF2
GO:0042659,regulation of cell fate specification,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,2247,FGF2
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,3479,IGF1
GO:0045414,regulation of interleukin-8 biosynthetic process,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,9314,KLF4
GO:0048634,regulation of muscle organ development,2/24,153/18493,0.016659117944802335,0.06939112204376595,0.03987251098241796,2,bp,NAC,3479/2247,IGF1/FGF2
GO:0048754,branching morphogenesis of an epithelial tube,2/24,150/18493,0.016047926893453912,0.06939112204376595,0.03987251098241796,2,bp,NAC,10252/2247,SPRY1/FGF2
GO:0051052,regulation of DNA metabolic process,3/24,412/18493,0.01570056843550972,0.06939112204376595,0.03987251098241796,3,bp,NAC,9314/3725/2247,KLF4/JUN/FGF2
GO:0051451,myoblast migration,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,7060,THBS4
GO:0055062,phosphate ion homeostasis,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,6424,SFRP4
GO:0060712,spongiotrophoblast layer development,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,9021,SOCS3
GO:0061029,eyelid development in camera-type eye,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,3725,JUN
GO:0072109,glomerular mesangium development,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,80310,PDGFD
GO:0072505,divalent inorganic anion homeostasis,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,6424,SFRP4
GO:0072506,trivalent inorganic anion homeostasis,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,6424,SFRP4
GO:0090192,regulation of glomerulus development,1/24,13/18493,0.01674589144155647,0.06939112204376595,0.03987251098241796,1,bp,NAC,80310,PDGFD
GO:0097696,STAT cascade,2/24,151/18493,0.016250552051217136,0.06939112204376595,0.03987251098241796,2,bp,NAC,3479/9021,IGF1/SOCS3
GO:1901861,regulation of muscle tissue development,2/24,151/18493,0.016250552051217136,0.06939112204376595,0.03987251098241796,2,bp,NAC,3479/2247,IGF1/FGF2
GO:1903706,regulation of hemopoiesis,3/24,418/18493,0.016315250449949595,0.06939112204376595,0.03987251098241796,3,bp,NAC,2353/3725/7704,FOS/JUN/ZBTB16
GO:0001959,regulation of cytokine-mediated signaling pathway,2/24,155/18493,0.01707208491213143,0.07029363216201417,0.04039109813797511,2,bp,NAC,9021/3977,SOCS3/LIFR
GO:0050727,regulation of inflammatory response,3/24,425/18493,0.017049505918397455,0.07029363216201417,0.04039109813797511,3,bp,NAC,9314/9021/5320,KLF4/SOCS3/PLA2G2A
GO:0004713,protein tyrosine kinase activity,2/23,177/17632,0.022077984225776774,0.07037357471966346,0.0399437214611093,2,mf,NAC,2247/4915,FGF2/NTRK2
R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),2/21,54/10554,0.0050702129366058755,0.07254304663143792,0.034485658840072354,2,re,NAC,3479/2247,IGF1/FGF2
R-HSA-2428924,IGF1R signaling cascade,2/21,53/10554,0.004888270900464125,0.07254304663143792,0.034485658840072354,2,re,NAC,3479/2247,IGF1/FGF2
R-HSA-2428928,IRS-related events triggered by IGF1R,2/21,52/10554,0.004709438161646314,0.07254304663143792,0.034485658840072354,2,re,NAC,3479/2247,IGF1/FGF2
GO:0014841,skeletal muscle satellite cell proliferation,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,2247,FGF2
GO:0020027,hemoglobin metabolic process,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,9314,KLF4
GO:0034374,low-density lipoprotein particle remodeling,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,5320,PLA2G2A
GO:0034392,negative regulation of smooth muscle cell apoptotic process,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,3479,IGF1
GO:0042228,interleukin-8 biosynthetic process,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,9314,KLF4
GO:0043433,negative regulation of DNA-binding transcription factor activity,2/24,160/18493,0.018123602602199747,0.0725503474538675,0.04168781885106375,2,bp,NAC,9314/6424,KLF4/SFRP4
GO:0043535,regulation of blood vessel endothelial cell migration,2/24,158/18493,0.017699735855342135,0.0725503474538675,0.04168781885106375,2,bp,NAC,9314/2247,KLF4/FGF2
GO:0061051,positive regulation of cell growth involved in cardiac muscle cell development,1/24,14/18493,0.018022844829294615,0.0725503474538675,0.04168781885106375,1,bp,NAC,3479,IGF1
GO:1903034,regulation of response to wounding,2/24,160/18493,0.018123602602199747,0.0725503474538675,0.04168781885106375,2,bp,NAC,9314/2247,KLF4/FGF2
GO:0006109,regulation of carbohydrate metabolic process,2/24,162/18493,0.018551788318218146,0.07403590599608903,0.04254142875886136,2,bp,NAC,3479/3953,IGF1/LEPR
GO:0010455,positive regulation of cell fate commitment,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,2247,FGF2
GO:0010634,positive regulation of epithelial cell migration,2/24,165/18493,0.01920211407676038,0.0742723349478663,0.042677282102900886,2,bp,NAC,3725/2247,JUN/FGF2
GO:0014067,negative regulation of phosphatidylinositol 3-kinase signaling,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,9314,KLF4
GO:0014857,regulation of skeletal muscle cell proliferation,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,2247,FGF2
GO:0030178,negative regulation of Wnt signaling pathway,2/24,164/18493,0.01898426973239155,0.0742723349478663,0.042677282102900886,2,bp,NAC,6424/27123,SFRP4/DKK2
GO:0034616,response to laminar fluid shear stress,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,9314,KLF4
GO:0035051,cardiocyte differentiation,2/24,163/18493,0.018767493514233805,0.0742723349478663,0.042677282102900886,2,bp,NAC,10252/3479,SPRY1/IGF1
GO:0045721,negative regulation of gluconeogenesis,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,3953,LEPR
GO:0048569,post-embryonic animal organ development,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,9314,KLF4
GO:0055002,striated muscle cell development,2/24,163/18493,0.018767493514233805,0.0742723349478663,0.042677282102900886,2,bp,NAC,2318/3479,FLNC/IGF1
GO:0090136,epithelial cell-cell adhesion,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,7060,THBS4
GO:2001028,positive regulation of endothelial cell chemotaxis,1/24,15/18493,0.019298208849214293,0.0742723349478663,0.042677282102900886,1,bp,NAC,2247,FGF2
GO:0050839,cell adhesion molecule binding,3/23,486/17632,0.024472741610329,0.07564301952283509,0.042934634404085965,3,mf,NAC,3479/2247/7060,IGF1/FGF2/THBS4
GO:0042110,T cell activation,3/24,451/18493,0.019939053871249487,0.07651169488464671,0.04396403033585997,3,bp,NAC,3479/3953/7704,IGF1/LEPR/ZBTB16
GO:0030506,ankyrin binding,1/23,20/17632,0.025781867548769433,0.076653357193582225,0.043508097478297446,1,mf,NAC,2318,FLNC
GO:0102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",1/23,21/17632,0.027054126068323137,0.076653357193582225,0.043508097478297446,1,mf,NAC,5320,PLA2G2A
GO:0102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",1/23,21/17632,0.027054126068323137,0.076653357193582225,0.043508097478297446,1,mf,NAC,5320,PLA2G2A
GO:0043901,negative regulation of multi-organism process,2/24,169/18493,0.020084114978279777,0.07684099447442144,0.044153247646707285,2,bp,NAC,3479/3725,IGF1/JUN
R-HSA-186797,Signaling by PDGF,2/21,58/10554,0.005828837139353876,0.07744026485141578,0.036813708248550785,2,re,NAC,80310/7060,PDGFD/THBS4
GO:0048771,tissue remodeling,2/24,170/18493,0.020307256695185995,0.07746621156957717,0.044512500743627496,2,bp,NAC,3953/7060,LEPR/THBS4
GO:0001832,blastocyst growth,1/24,16/18493,0.020571985393625036,0.0775635612079409,0.04456843836807383,1,bp,NAC,3479,IGF1
GO:0014856,skeletal muscle cell proliferation,1/24,16/18493,0.020571985393625036,0.0775635612079409,0.04456843836807383,1,bp,NAC,2247,FGF2
GO:0030214,hyaluronan catabolic process,1/24,16/18493,0.020571985393625036,0.0775635612079409,0.04456843836807383,1,bp,NAC,2247,FGF2
GO:0033158,"regulation of protein import into nucleus, translocation",1/24,16/18493,0.020571985393625036,0.0775635612079409,0.04456843836807383,1,bp,NAC,3479,IGF1
GO:0005158,insulin receptor binding,1/23,22/17632,0.0283247952580582,0.07808457071140368,0.04432044777221056,1,mf,NAC,3479,IGF1
GO:0046486,glycerolipid metabolic process,3/24,459/18493,0.020879830175546548,0.07849605721067789,0.04510425557372069,3,bp,NAC,9021/2247/5320,SOCS3/FGF2/PLA2G2A
GO:0010744,positive regulation of macrophage derived foam cell differentiation,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,5320,PLA2G2A
GO:0016055,Wnt signaling pathway,3/24,463/18493,0.02135936897044543,0.07936105526451741,0.045601288095831125,3,bp,NAC,9314/6424/27123,KLF4/SFRP4/DKK2
GO:0036149,phosphatidylinositol acyl-chain remodeling,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,5320,PLA2G2A
GO:0043923,positive regulation by host of viral transcription,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,3725,JUN
GO:0044320,cellular response to leptin stimulus,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,3953,LEPR
GO:0045725,positive regulation of glycogen biosynthetic process,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,3479,IGF1
GO:0055001,muscle cell development,2/24,176/18493,0.021668075111645542,0.07936105526451741,0.045601288095831125,2,bp,NAC,2318/3479,FLNC/IGF1
GO:0070102,interleukin-6-mediated signaling pathway,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,9021,SOCS3
GO:0070886,positive regulation of calcineurin-NFAT signaling cascade,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,3479,IGF1
GO:0106058,positive regulation of calcineurin-mediated signaling,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,3479,IGF1
GO:0198738,cell-cell signaling by wnt,3/24,465/18493,0.021601428172495708,0.07936105526451741,0.045601288095831125,3,bp,NAC,9314/6424/27123,KLF4/SFRP4/DKK2
GO:2000811,negative regulation of anoikis,1/24,17/18493,0.021844176352685207,0.07936105526451741,0.045601288095831125,1,bp,NAC,4915,NTRK2
GO:0019207,kinase regulator activity,2/23,208/17632,0.029780608686687072,0.07993742331689688,0.04537211849772269,2,mf,NAC,9314/9021,KLF4/SOCS3
GO:0000979,RNA polymerase II core promoter sequence-specific DNA binding,1/23,24/17632,0.030861373227051958,0.08071436074767435,0.04581310465554272,1,mf,NAC,2353,FOS
GO:0006091,generation of precursor metabolites and energy,3/24,471/18493,0.022336771340752775,0.0809240011982021,0.04649936521391639,3,bp,NAC,3479/862/3953,IGF1/RUNX1T1/LEPR
GO:0001710,mesodermal cell fate commitment,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,9314,KLF4
GO:0002685,regulation of leukocyte migration,2/24,180/18493,0.022596000888853194,0.08102668742671236,0.046558369271689604,2,bp,NAC,80310/7060,PDGFD/THBS4
GO:0022604,regulation of cell morphogenesis,3/24,474/18493,0.022709601440357986,0.08102668742671236,0.046558369271689604,3,bp,NAC,3679/4804/4915,ITGA7/NGFR/NTRK2
GO:0031293,membrane protein intracellular domain proteolysis,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,4804,NGFR
GO:0032717,negative regulation of interleukin-8 production,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,9314,KLF4
GO:0036148,phosphatidylglycerol acyl-chain remodeling,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,5320,PLA2G2A
GO:0043409,negative regulation of MAPK cascade,2/24,182/18493,0.023066109982124362,0.08102668742671236,0.046558369271689604,2,bp,NAC,9314/10252,KLF4/SPRY1
GO:0043931,ossification involved in bone maturation,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,3479,IGF1
GO:0045655,regulation of monocyte differentiation,1/24,18/18493,0.02311478361440522,0.08102668742671236,0.046558369271689604,1,bp,NAC,3725,JUN
GO:0048639,positive regulation of developmental growth,2/24,180/18493,0.022596000888853194,0.08102668742671236,0.046558369271689604,2,bp,NAC,3479/2247,IGF1/FGF2
GO:0050770,regulation of axonogenesis,2/24,180/18493,0.022596000888853194,0.08102668742671236,0.046558369271689604,2,bp,NAC,4804/4915,NGFR/NTRK2
GO:0051099,positive regulation of binding,2/24,181/18493,0.02283054559590998,0.08102668742671236,0.046558369271689604,2,bp,NAC,9314/3479,KLF4/IGF1
GO:0010975,regulation of neuron projection development,3/24,478/18493,0.02321206088381975,0.08114836379060436,0.046628285163127774,3,bp,NAC,9314/4804/4915,KLF4/NGFR/NTRK2
GO:0043087,regulation of GTPase activity,3/24,481/18493,0.023592921438403802,0.08203758473353816,0.04713923628725805,3,bp,NAC,10252/3725/4915,SPRY1/JUN/NTRK2
GO:0071248,cellular response to metal ion,2/24,184/18493,0.02354028658043831,0.08203758473353816,0.04713923628725805,2,bp,NAC,2353/3725,FOS/JUN
GO:0008356,asymmetric cell division,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,7704,ZBTB16
GO:0010560,positive regulation of glycoprotein biosynthetic process,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:0038093,Fc receptor signaling pathway,2/24,187/18493,0.0242591291309746,0.0823588550959621,0.047323839960995956,2,bp,NAC,2353/3725,FOS/JUN
GO:0044342,type B pancreatic cell proliferation,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3164,NR4A1
GO:0045821,positive regulation of glycolytic process,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:0046426,negative regulation of JAK-STAT cascade,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,9021,SOCS3
GO:0070875,positive regulation of glycogen metabolic process,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:0072111,cell proliferation involved in kidney development,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,80310,PDGFD
GO:0090201,negative regulation of release of cytochrome c from mitochondria,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:1905288,vascular associated smooth muscle cell apoptotic process,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,1/24,19/18493,0.024383809064648765,0.0823588550959621,0.047323839960995956,1,bp,NAC,3479,IGF1
GO:0071897,DNA biosynthetic process,2/24,189/18493,0.02474337678560854,0.08335625893749163,0.04789695355901804,2,bp,NAC,9314/2247,KLF4/FGF2
R-HSA-1059683,Interleukin-6 signaling,1/21,11/10554,0.021681147721764438,0.08345449878708075,0.039672766825776924,1,re,NAC,9021,SOCS3
R-HSA-1257604,PIP3 activates AKT signaling,3/21,260/10554,0.01415675007427456,0.08345449878708075,0.039672766825776924,3,re,NAC,3164/3725/2247,NR4A1/JUN/FGF2
R-HSA-1474244,Extracellular matrix organization,3/21,301/10554,0.020880172132532585,0.08345449878708075,0.039672766825776924,3,re,NAC,3679/2247/8516,ITGA7/FGF2/ITGA8
R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,2/21,95/10554,0.01506423359334886,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-166166,MyD88-independent TLR4 cascade ,2/21,100/10554,0.016601338224349265,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,2/21,98/10554,0.015978670802728013,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,2/21,85/10554,0.012189124874814708,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,2/21,99/10554,0.016288707285961154,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,2/21,85/10554,0.012189124874814708,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,2/21,98/10554,0.015978670802728013,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,2/21,94/10554,0.014764680581355615,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,2/21,95/10554,0.01506423359334886,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,2/21,98/10554,0.015978670802728013,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-1839122,Signaling by activated point mutants of FGFR1,1/21,11/10554,0.021681147721764438,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-1839130,Signaling by activated point mutants of FGFR3,1/21,12/10554,0.023629805209940624,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-190239,FGFR3 ligand binding and activation,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-190372,FGFR3c ligand binding and activation,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-190373,FGFR1c ligand binding and activation,1/21,12/10554,0.023629805209940624,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-190375,FGFR2c ligand binding and activation,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-190377,FGFR2b ligand binding and activation,1/21,10/10554,0.01972878661772115,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-193692,Regulated proteolysis of p75NTR,1/21,11/10554,0.021681147721764438,0.08345449878708075,0.039672766825776924,1,re,NAC,4804,NGFR
R-HSA-193697,p75NTR regulates axonogenesis,1/21,10/10554,0.01972878661772115,0.08345449878708075,0.039672766825776924,1,re,NAC,4804,NGFR
R-HSA-2033514,FGFR3 mutant receptor activation,1/21,12/10554,0.023629805209940624,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-209543,p75NTR recruits signalling complexes,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,4804,NGFR
R-HSA-209560,NF-kB is activated and signals survival,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,4804,NGFR
R-HSA-216083,Integrin cell surface interactions,2/21,85/10554,0.012189124874814708,0.08345449878708075,0.039672766825776924,2,re,NAC,3679/8516,ITGA7/ITGA8
R-HSA-2219528,PI3K/AKT Signaling in Cancer,2/21,97/10554,0.015671239311484616,0.08345449878708075,0.039672766825776924,2,re,NAC,3164/2247,NR4A1/FGF2
R-HSA-2559580,Oxidative Stress Induced Senescence,2/21,125/10554,0.02523005936190445,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),2/21,110/10554,0.019868044574301056,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-2892247,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-2980736,Peptide hormone metabolism,2/21,89/10554,0.013306840846864778,0.08345449878708075,0.039672766825776924,2,re,NAC,9314/3479,KLF4/IGF1
R-HSA-3000178,ECM proteoglycans,2/21,76/10554,0.009835894153012408,0.08345449878708075,0.039672766825776924,2,re,NAC,3679/8516,ITGA7/ITGA8
R-HSA-448424,Interleukin-17 signaling,2/21,72/10554,0.00886347814682644,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-450294,MAP kinase activation,2/21,64/10554,0.0070580487832471875,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-5654227,Phospholipase C-mediated cascade; FGFR3,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-5658623,FGFRL1 modulation of FGFR1 signaling,1/21,13/10554,0.025574765757331197,0.08345449878708075,0.039672766825776924,1,re,NAC,2247,FGF2
R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,2/21,65/10554,0.007273416532524526,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-9006925,Intracellular signaling by second messengers,3/21,293/10554,0.01945115112699453,0.08345449878708075,0.039672766825776924,3,re,NAC,3164/3725/2247,NR4A1/JUN/FGF2
R-HSA-9028731,Activated NTRK2 signals through FRS2 and FRS3,1/21,11/10554,0.021681147721764438,0.08345449878708075,0.039672766825776924,1,re,NAC,4915,NTRK2
R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,2/21,100/10554,0.016601338224349265,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,2/21,93/10554,0.014467774991275191,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-975155,MyD88 dependent cascade initiated on endosome,2/21,94/10554,0.014764680581355615,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
R-HSA-975871,MyD88 cascade initiated on plasma membrane,2/21,85/10554,0.012189124874814708,0.08345449878708075,0.039672766825776924,2,re,NAC,2353/3725,FOS/JUN
GO:0005104,fibroblast growth factor receptor binding,1/23,26/17632,0.0333916165921927,0.08350128554798047,0.047394950517429583,1,mf,NAC,2247,FGF2
GO:0005539,glycosaminoglycan binding,2/23,222/17632,0.03356424223007058,0.08350128554798047,0.047394950517429583,2,mf,NAC,2247/7060,FGF2/THBS4
GO:1901654,response to ketone,2/24,190/18493,0.02498699807689169,0.08395890286458166,0.048243235992471545,2,bp,NAC,2353/9314,FOS/KLF4
GO:0030813,positive regulation of nucleotide catabolic process,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,3479,IGF1
GO:0032682,negative regulation of chemokine production,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,9314,KLF4
GO:0051197,positive regulation of coenzyme metabolic process,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,3479,IGF1
GO:0060602,branch elongation of an epithelium,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,10252,SPRY1
GO:0070977,bone maturation,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,3479,IGF1
GO:1904893,negative regulation of STAT cascade,1/24,20/18493,0.025651254587136907,0.08487162550897083,0.04876769132033547,1,bp,NAC,9021,SOCS3
GO:0030278,regulation of ossification,2/24,193/18493,0.025723818651745844,0.08489514705169049,0.04878120692496601,2,bp,NAC,3479/7704,IGF1/ZBTB16
R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,2/21,130/10554,0.027135561980688495,0.0852997116856161,0.04054994783017403,2,re,NAC,2353/3725,FOS/JUN
R-HSA-190322,FGFR4 ligand binding and activation,1/21,14/10554,0.027516036027618096,0.0852997116856161,0.04054994783017403,1,re,NAC,2247,FGF2
R-HSA-877312,Regulation of IFNG signaling,1/21,14/10554,0.027516036027618096,0.0852997116856161,0.04054994783017403,1,re,NAC,9021,SOCS3
R-HSA-1482922,Acyl chain remodelling of PI,1/21,17/10554,0.033317771642090044,0.08553053227119355,0.04065967578257078,1,re,NAC,5320,PLA2G2A
